Time(ms),Acc_x(g),Acc_y(g),Acc_z(g),Gyro_x,Gyro_y,Gyro_z,CO2(ppm)
539392,0.024,0.951,0.297,-0.481,2.573,0.092,0
539414,0.014,0.943,0.301,0.321,3.412,0.756,0
539414,0,0,0,0,0,0,1026
539422,0.016,0.941,0.305,0.191,2.924,1.168,0
539432,0.022,0.94,0.312,-0.137,2.092,1.16,0
539442,0.012,0.937,0.307,-0.183,0.939,1.008,0
539464,0,0,0,0,0,0,900
539464,0.017,0.931,0.311,2.214,0,1.695,0
539472,0.019,0.933,0.303,1.481,0.435,1.832,0
539482,0.018,0.932,0.307,0.756,0.794,0.733,0
539492,0.019,0.929,0.303,0.595,0.611,-0.802,0
539514,0.022,0.943,0.297,0.557,0.237,-3.313,0
539514,0,0,0,0,0,0,794
539522,0.025,0.948,0.292,-0.336,0.595,-3.305,0
539532,0.028,0.953,0.291,-1.565,0.198,-1.87,0
539542,0.018,0.949,0.296,-0.389,0.122,0.29,0
539564,0.02,0.948,0.299,1.977,-0.237,2.748,0
539564,0,0,0,0,0,0,725
539572,0.022,0.948,0.296,1.145,-0.42,2.466,0
539582,0.021,0.939,0.297,0.679,0.786,1.565,0
539592,0.024,0.934,0.29,-0.344,1.206,0.695,0
539614,0,0,0,0,0,0,663
539614,0.023,0.935,0.293,-0.366,2.084,-0.656,0
539622,0.023,0.937,0.295,-0.038,2.656,-0.588,0
539632,0.016,0.936,0.294,0.023,2.366,-0.626,0
539642,0.022,0.94,0.298,1.137,1.55,-0.565,0
539664,0.022,0.948,0.305,2.466,1.191,-0.443,0
539664,0,0,0,0,0,0,600
539672,0.019,0.946,0.304,0.641,1.58,-0.267,0
539682,0.021,0.948,0.303,-1.122,2.405,-0.405,0
539692,0.019,0.942,0.299,-1.237,3.198,-0.733,0
539714,0,0,0,0,0,0,536
539714,0.018,0.94,0.292,-0.282,2.458,-0.87,0
539722,0.019,0.945,0.3,-0.183,1.84,-0.137,0
539732,0.016,0.938,0.299,0.366,1.771,0.71,0
539742,0.022,0.943,0.303,1.313,1.168,0.992,0
539764,0.01,0.937,0.3,0.863,1.053,0.771,0
539764,0,0,0,0,0,0,483
539772,0.014,0.938,0.301,0.634,0.947,0.977,0
539782,0.018,0.935,0.305,0.824,0.992,0.641,0
539792,0.015,0.939,0.302,0.519,0.084,-0.229,0
539814,0,0,0,0,0,0,435
539814,0.013,0.948,0.292,0.458,0.084,0.26,0
539822,0.013,0.94,0.295,1.641,-0.641,0.626,0
539832,0.019,0.943,0.293,2.893,-0.328,0.87,0
539842,0.016,0.946,0.29,3.13,0.053,1.443,0
539864,0.019,0.934,0.292,-0.443,2.168,1.496,0
539864,0,0,0,0,0,0,395
539872,0.015,0.93,0.291,-0.221,2.13,1.298,0
539882,0.023,0.924,0.298,1.183,1.366,0.504,0
539892,0.022,0.933,0.301,2.489,0.313,-0.344,0
539914,0,0,0,0,0,0,356
539914,0.02,0.948,0.302,2.947,-0.008,-1.015,0
539922,0.021,0.958,0.291,2.038,1.053,-0.802,0
539932,0.027,0.955,0.302,0.901,2.206,-0.214,0
539942,0.023,0.954,0.302,0.344,2.267,0.084,0
539964,0.027,0.944,0.296,1.008,2.924,1.878,0
539964,0,0,0,0,0,0,314
539972,0.016,0.938,0.294,0.939,2.893,1.847,0
539982,0.016,0.94,0.291,0.534,2.939,1.977,0
539992,0.011,0.933,0.293,1.008,2.824,1.695,0
540014,0,0,0,0,0,0,282
540014,0.01,0.931,0.297,1.634,1.817,0.076,0
540022,0.013,0.927,0.299,1.336,1.405,0.313,0
540032,0.015,0.929,0.304,1.695,1.496,-0.191,0
540042,0.017,0.93,0.302,2.382,1.26,-0.786,0
540064,0.016,0.943,0.303,1.427,1.855,-1.458,0
540064,0,0,0,0,0,0,271
540072,0.017,0.944,0.308,0.916,1.29,-1.267,0
540082,0.016,0.95,0.306,0.519,2.092,-1.611,0
540092,0.018,0.952,0.302,0.756,1.809,-2.061,0
540114,0.018,0.946,0.296,-0.893,1.786,-0.115,0
540114,0,0,0,0,0,0,260
540122,0.023,0.94,0.291,0.092,1.626,0.198,0
540132,0.015,0.94,0.295,1.824,1.405,0.824,0
540142,0.021,0.939,0.284,2.618,0.771,0.519,0
540164,0.01,0.94,0.294,1.29,0.969,0.641,0
540164,0,0,0,0,0,0,250
540172,0.008,0.938,0.292,0.901,1.237,0.176,0
540182,0.009,0.935,0.285,1.351,1.275,-0.023,0
540192,0.008,0.942,0.299,1.107,0.611,-0.519,0
540214,0.012,0.943,0.3,0.908,-0.237,-0.427,0
540214,0,0,0,0,0,0,237
540222,0.015,0.941,0.302,2.16,0.046,-0.855,0
540232,0.018,0.942,0.293,2.695,-0.29,0.053,0
540242,0.017,0.947,0.29,3.031,-0.023,0.099,0
540264,0.018,0.938,0.291,1.443,1.076,-0.031,0
540264,0,0,0,0,0,0,207
540272,0.016,0.94,0.285,0.748,1.634,-0.076,0
540282,0.017,0.936,0.288,-0.176,2.046,0.229,0
540292,0.016,0.937,0.294,-0.038,1.656,0.252,0
540314,0.016,0.94,0.296,1.664,1.092,-0.366,0
540314,0,0,0,0,0,0,200
540322,0.017,0.946,0.301,1.481,1.305,-0.794,0
540332,0.017,0.944,0.298,0.611,1,-1.305,0
540342,0.014,0.936,0.295,1.344,1.115,-1.084,0
540365,0.012,0.943,0.295,1.496,0.992,-1.031,0
540364,0,0,0,0,0,0,185
540372,0.012,0.948,0.305,0.931,0.832,-0.824,0
540382,0.013,0.95,0.301,0.397,0.924,-0.802,0
540392,0.012,0.949,0.308,0.053,1.206,-1.16,0
540414,0,0,0,0,0,0,176
540414,0.013,0.948,0.298,0.962,-0.672,-0.26,0
540422,0.016,0.947,0.303,1.191,-0.87,0.176,0
540432,0.015,0.955,0.293,1.206,-1.092,1.252,0
540442,0.012,0.943,0.285,1.496,-0.664,2.038,0
540464,0.012,0.924,0.287,2.099,0.267,2.45,0
540464,0,0,0,0,0,0,183
540472,0.02,0.934,0.286,2.824,-0.313,1.244,0
540482,0.026,0.933,0.289,3,0.252,-0.473,0
540492,0.03,0.944,0.289,1.672,0.756,-3.282,0
540514,0,0,0,0,0,0,171
540514,0.021,0.953,0.303,-2.267,3.153,-3.817,0
540522,0.012,0.962,0.303,-2.58,3.229,-1.527,0
540532,0.016,0.951,0.306,-1.115,2.542,1.382,0
540542,0.021,0.949,0.302,1.046,1.504,3.198,0
540564,0,0,0,0,0,0,164
540564,0.017,0.931,0.293,3.534,0.168,3.29,0
540572,0.02,0.93,0.29,2.084,0.565,2.229,0
540582,0.018,0.926,0.284,-0.382,1.718,0.298,0
540592,0.015,0.928,0.287,-0.977,2.603,-1.122,0
540614,0.02,0.939,0.285,0,4.038,-3.496,0
540614,0,0,0,0,0,0,157
540622,0.012,0.958,0.299,-0.855,3.542,-3.214,0
540632,0.009,0.957,0.308,-2.466,2.893,-2.672,0
540642,0.009,0.958,0.303,-2.84,2.183,-0.748,0
540664,0.007,0.949,0.308,2.076,-1.137,4.046,0
540664,0,0,0,0,0,0,156
540672,0.003,0.942,0.31,3.649,-2.733,4.237,0
540682,0.01,0.945,0.301,4.389,-3.878,3.992,0
540692,0.017,0.939,0.292,3.069,-3.328,3.328,0
540714,0.018,0.935,0.278,0.069,-0.076,1.427,0
540714,0,0,0,0,0,0,156
540722,0.024,0.938,0.275,-0.168,0.489,0.573,0
540732,0.017,0.937,0.277,-1.076,1.061,-0.496,0
540742,0.01,0.931,0.275,-1.74,1.908,-0.427,0
540764,0,0,0,0,0,0,156
540765,0.012,0.934,0.298,1.359,1.748,0.855,0
540772,0.011,0.942,0.294,2.13,0.954,1.137,0
540782,0.011,0.942,0.3,2.26,0.954,1.634,0
540792,0.016,0.944,0.295,1.45,1.542,1.573,0
540814,0,0,0,0,0,0,159
540815,0.019,0.951,0.303,-1.427,2.061,-0.924,0
540822,0.013,0.946,0.304,-2.122,1.916,-1.626,0
540832,0.012,0.945,0.3,-1.107,1.168,-1.489,0
540842,0.001,0.945,0.296,0.374,0.916,0.069,0
540864,0,0,0,0,0,0,155
540864,0.014,0.947,0.296,3.718,-0.42,2.313,0
540872,0.012,0.941,0.288,3.275,-0.382,2.076,0
540882,0.013,0.937,0.289,2.153,-0.282,0.893,0
540892,0.014,0.938,0.284,0.954,-0.412,-0.069,0
540914,0.019,0.944,0.291,-0.122,0.321,-0.832,0
540914,0,0,0,0,0,0,163
540922,0.012,0.946,0.288,-0.115,-0.115,-0.511,0
540932,0.017,0.937,0.283,0.496,0.26,0.695,0
540942,0.012,0.937,0.289,2.115,0.45,2.023,0
540964,0.012,0.934,0.3,1.947,-0.267,1.985,0
540964,0,0,0,0,0,0,166
540972,0.01,0.928,0.3,1.779,-0.718,1.084,0
540982,0.014,0.939,0.29,1.84,-0.626,0.046,0
540992,0.017,0.942,0.289,2.634,-0.305,-0.931,0
541014,0.021,0.954,0.28,0.023,1.351,-1.015,0
541014,0,0,0,0,0,0,154
541022,0.021,0.955,0.274,0.427,1.74,0.031,0
541032,0.015,0.947,0.283,1.481,2.061,1.389,0
541042,0.016,0.949,0.286,2.076,1.573,2.351,0
541064,0.025,0.939,0.291,4.351,1.008,0.527,0
541064,0,0,0,0,0,0,154
541072,0.018,0.95,0.298,3.244,1.71,-0.794,0
541082,0.017,0.952,0.299,0.053,2.458,-1.626,0
541092,0.011,0.949,0.294,-1.641,3,-1.092,0
541115,0.012,0.946,0.294,1.115,1.817,2.122,0
541114,0,0,0,0,0,0,148
541122,0.015,0.938,0.296,1.771,0.649,3.145,0
541132,0.017,0.934,0.291,2.16,0.588,3.374,0
541142,0.011,0.934,0.277,2.397,0.053,2.542,0
541164,0,0,0,0,0,0,151
541165,0.015,0.927,0.284,1.855,0.748,0.649,0
541172,0.008,0.93,0.286,1.313,0.718,-0.107,0
541182,0.013,0.941,0.293,0.733,0.634,-1.42,0
541192,0.018,0.956,0.288,0.863,0.55,-1.817,0
541215,0.016,0.963,0.291,1.099,0.374,-1.221,0
541214,0,0,0,0,0,0,163
541222,0.02,0.973,0.294,1.679,0.687,0.282,0
541232,0.014,0.959,0.293,1.244,0.71,2.252,0
541242,0.021,0.961,0.292,1.282,0.359,3.595,0
541265,0.021,0.941,0.294,1.153,0.336,2.16,0
541264,0,0,0,0,0,0,171
541272,0.02,0.934,0.29,0.611,0.992,1.389,0
541282,0.012,0.929,0.279,-0.405,1.214,0.305,0
541292,0.018,0.932,0.292,-1.107,1.008,-0.397,0
541315,0.011,0.936,0.285,0.427,0.443,-0.046,0
541314,0,0,0,0,0,0,191
541322,0.015,0.939,0.295,0.55,0.191,0.321,0
541332,0.01,0.946,0.294,0.168,0.389,0.359,0
541342,0.014,0.945,0.293,-0.725,0.023,0.16,0
541365,0.012,0.944,0.285,0.229,0.023,0.824,0
541364,0,0,0,0,0,0,186
541372,0.017,0.936,0.292,1.237,-0.489,0.557,0
541382,0.012,0.935,0.289,1.824,-0.634,0.053,0
541392,0.017,0.946,0.283,1.252,-0.939,-0.458,0
541415,0.023,0.954,0.28,-0.282,-0.763,-0.611,0
541414,0,0,0,0,0,0,197
541422,0.02,0.948,0.293,-1.16,-0.634,-0.069,0
541432,0.019,0.933,0.291,-1.099,-0.557,0.977,0
541442,0.021,0.934,0.281,0.916,-0.214,1.733,0
541465,0.021,0.94,0.296,0.626,-0.443,-1.588,0
541464,0,0,0,0,0,0,288
541472,0.019,0.942,0.288,-0.557,0.084,-2.366,0
541482,0.022,0.951,0.289,-2.191,-0.069,-3.702,0
541492,0.018,0.957,0.301,-2.069,-0.038,-3.908,0
541515,0.012,0.971,0.291,-0.985,-0.84,-0.344,0
541514,0,0,0,0,0,0,405
541522,0.008,0.962,0.299,-0.023,-0.947,1.046,0
541532,0.012,0.961,0.289,0.504,-1.053,2.695,0
541542,0.015,0.95,0.286,0.847,-1.412,2.847,0
541565,0.015,0.938,0.277,2.183,-2.45,1.237,0
541564,0,0,0,0,0,0,545
541572,0.015,0.931,0.271,1.832,-2.489,0.947,0
541582,0.015,0.934,0.282,0.344,-0.908,1.695,0
541592,0.018,0.929,0.277,-0.198,-0.183,0.763,0
541615,0.018,0.921,0.291,-0.26,0.069,-1.221,0
541614,0,0,0,0,0,0,698
541622,0.017,0.926,0.292,0.496,-0.748,-2.214,0
541632,0.022,0.935,0.304,2,-1.374,-3.641,0
541642,0.027,0.955,0.307,1.939,-1.42,-4.87,0
541665,0.02,0.975,0.298,0.534,-1.16,-3.023,0
541664,0,0,0,0,0,0,811
541672,0.024,0.969,0.301,0.214,-0.565,-1.008,0
541682,0.018,0.96,0.289,0.069,-0.29,0.977,0
541692,0.022,0.951,0.289,0.519,-0.321,2.489,0
541715,0.022,0.929,0.273,0.573,-0.29,2.405,0
541714,0,0,0,0,0,0,898
541722,0.022,0.929,0.268,0.763,-0.076,2.031,0
541732,0.018,0.929,0.278,1.649,-0.374,1.374,0
541742,0.013,0.928,0.28,0.931,0.198,0.771,0
541765,0.012,0.925,0.302,-0.656,0.939,-1.252,0
541764,0,0,0,0,0,0,951
541772,0.007,0.93,0.302,-0.924,0.412,-2.511,0
541782,0.004,0.938,0.305,-1.382,0.015,-3.603,0
541792,0.008,0.951,0.307,-0.962,-1.092,-3.763,0
541815,0.016,0.962,0.304,1.832,-3.069,-0.42,0
541814,0,0,0,0,0,0,996
541822,0.016,0.953,0.301,2.489,-3.153,0.71,0
541832,0.016,0.953,0.293,3.267,-2.885,2.191,0
541842,0.02,0.945,0.278,2.985,-2.061,2.511,0
541864,0.029,0.928,0.276,-0.504,1.092,-0.832,0
541864,0,0,0,0,0,0,1043
541872,0.026,0.925,0.275,-1.542,1.931,-2.046,0
541882,0.024,0.917,0.276,-2.267,3.756,-3.389,0
541892,0.025,0.927,0.286,-1.588,4.176,-4.122,0
541914,0.018,0.947,0.312,-0.847,1.183,-3.481,0
541914,0,0,0,0,0,0,1073
541922,0.004,0.948,0.316,0.702,0.427,-1.748,0
541932,0.004,0.955,0.322,1.985,0.038,0.221,0
541942,0.008,0.96,0.321,0.855,-1.504,1.244,0
541964,0.016,0.949,0.301,1.099,-3.527,-0.573,0
541964,0,0,0,0,0,0,1135
541972,0.018,0.956,0.284,0.885,-3.443,-0.618,0
541982,0.015,0.955,0.295,0.511,-2.916,0.374,0
541992,0.015,0.956,0.278,-0.458,-1.794,1.42,0
542014,0.016,0.937,0.276,-0.626,0.023,3.374,0
542014,0,0,0,0,0,0,1211
542022,0.016,0.936,0.276,-0.534,0.252,3.031,0
542032,0.015,0.927,0.277,-0.771,0.191,2.061,0
542042,0.018,0.932,0.281,-0.695,0.244,1.321,0
542064,0.01,0.935,0.292,1.183,-1.031,0.542,0
542064,0,0,0,0,0,0,1254
542072,0.012,0.935,0.289,1.313,-1.122,0.443,0
542082,0.012,0.945,0.289,0.916,-0.55,0.916,0
542092,0.015,0.937,0.293,0.412,0.321,0.977,0
542114,0.011,0.93,0.298,-0.58,1.26,-0.137,0
542114,0,0,0,0,0,0,1287
542122,0.013,0.928,0.298,-0.374,0.893,-0.603,0
542132,0.016,0.935,0.299,-0.344,-0.382,-1.221,0
542142,0.018,0.94,0.296,1.015,-1.58,-1.595,0
542164,0.017,0.943,0.297,3.878,-2.687,0.496,0
542164,0,0,0,0,0,0,1303
542172,0.017,0.947,0.299,3.634,-2.389,0.985,0
542182,0.015,0.945,0.292,3.099,-1.901,1.954,0
542192,0.016,0.943,0.288,2.344,-1.42,1.519,0
542214,0,0,0,0,0,0,1361
542214,0.022,0.947,0.292,-0.031,-0.603,-1.214,0
542222,0.013,0.95,0.289,-0.71,-0.847,-2.145,0
542232,0.023,0.96,0.298,-1.305,-1.527,-2.282,0
542242,0.018,0.955,0.296,-0.313,-0.939,-0.786,0
542264,0,0,0,0,0,0,1419
542264,0.018,0.946,0.299,0.855,-0.634,1.908,0
542272,0.014,0.948,0.291,0.939,-0.481,2.076,0
542282,0.013,0.94,0.293,0.412,-0.595,1.351,0
542292,0.013,0.949,0.288,0.656,-1.168,0.702,0
542314,0.011,0.941,0.292,0,-0.649,0.282,0
542314,0,0,0,0,0,0,1447
542322,0.011,0.942,0.291,-0.267,-0.672,0.718,0
542332,0.011,0.942,0.295,-0.618,-0.412,1.115,0
542342,0.01,0.937,0.289,-0.061,-0.069,1.519,0
542364,0.012,0.935,0.292,-0.275,-0.924,-0.832,0
542364,0,0,0,0,0,0,1436
542372,0.013,0.94,0.301,-0.664,-1.214,-1.947,0
542382,0.013,0.947,0.296,-1.237,-0.87,-2.298,0
542392,0.015,0.947,0.289,-1.244,-1.611,-1.626,0
542414,0.014,0.947,0.298,0.687,-2.626,0.794,0
542414,0,0,0,0,0,0,1403
542422,0.016,0.947,0.291,0.122,-3.328,1.198,0
542432,0.017,0.948,0.286,-0.939,-3.336,1.29,0
542442,0.019,0.943,0.299,0.336,-3.504,0.924,0
542464,0.014,0.937,0.291,0.336,-3.237,0.702,0
542464,0,0,0,0,0,0,1426
542472,0.008,0.934,0.289,0.237,-2.664,0.519,0
542482,0.007,0.934,0.287,0.504,-3.198,-0.061,0
542492,0.011,0.939,0.289,0.687,-3.473,-1.252,0
542514,0.017,0.953,0.291,0.099,-4.298,-1.74,0
542514,0,0,0,0,0,0,1460
542522,0.017,0.956,0.293,0.252,-3.84,-1.031,0
542532,0.02,0.956,0.287,-0.221,-3.061,0.466,0
542542,0.025,0.952,0.293,-0.672,-2.267,1.282,0
542564,0,0,0,0,0,0,1464
542564,0.031,0.945,0.282,-0.802,-0.634,-0.344,0
542572,0.037,0.94,0.282,-0.588,-0.145,-0.244,0
542582,0.031,0.94,0.286,-0.405,-0.328,0.176,0
542592,0.026,0.939,0.289,0.74,-0.985,0.664,0
542614,0.017,0.941,0.292,0.489,-0.374,2.496,0
542614,0,0,0,0,0,0,1478
542622,0.027,0.935,0.295,-0.679,0.496,2.16,0
542632,0.029,0.94,0.307,-0.779,0.374,0.824,0
542642,0.019,0.937,0.3,-0.916,0.481,-0.748,0
542664,0.018,0.953,0.302,-1.687,0.313,-0.901,0
542664,0,0,0,0,0,0,1486
542672,0.014,0.945,0.302,-1.427,-0.053,-0.076,0
542682,0.013,0.941,0.301,-0.458,-0.573,1.015,0
542692,0.017,0.945,0.303,0.733,-1.504,1.313,0
542715,0.02,0.942,0.296,0.298,-3.008,1.061,0
542714,0,0,0,0,0,0,1479
542722,0.023,0.94,0.293,0.023,-3.359,0.321,0
542732,0.029,0.94,0.287,0.099,-2.405,0.153,0
542742,0.017,0.941,0.292,0.206,-1.313,0.16,0
542765,0.02,0.938,0.282,-1.832,0.405,1.84,0
542764,0,0,0,0,0,0,1477
542772,0.019,0.928,0.283,-0.985,-0.779,1.55,0
542782,0.019,0.923,0.282,1.076,-1.641,2.061,0
542792,0.024,0.926,0.285,2.656,-2.137,1.366,0
542814,0.03,0.941,0.305,1.534,-1,-1.71,0
542814,0,0,0,0,0,0,1477
542822,0.024,0.942,0.301,0.954,0.511,-2.679,0
542832,0.021,0.947,0.306,-0.893,1.42,-3.374,0
542842,0.026,0.956,0.312,-1.924,1.58,-3.405,0
542864,0.018,0.96,0.305,-0.382,0.87,0.008,0
542864,0,0,0,0,0,0,1490
542872,0.026,0.965,0.305,0.557,0.267,1.26,0
542882,0.029,0.954,0.294,1.328,-0.366,2.603,0
542892,0.025,0.943,0.289,1.832,-0.321,3.16,0
542915,0.032,0.936,0.289,0.618,-0.099,1.931,0
542914,0,0,0,0,0,0,1489
542922,0.023,0.94,0.282,-0.183,0.321,1.412,0
542932,0.018,0.934,0.281,-0.046,1.282,0.618,0
542942,0.02,0.935,0.289,0,2.076,0.382,0
542964,0.02,0.938,0.291,0.687,2.481,0.153,0
542964,0,0,0,0,0,0,1482
542972,0.02,0.939,0.3,0.947,2.389,0.16,0
542982,0.015,0.935,0.3,1.061,1.672,-0.336,0
542992,0.015,0.937,0.3,1.191,1.893,-0.275,0
543015,0.028,0.939,0.303,1.534,1.626,-0.649,0
543014,0,0,0,0,0,0,1489
543022,0.022,0.936,0.3,1.191,1.817,-0.542,0
543032,0.027,0.934,0.288,0.702,2.206,-0.13,0
543042,0.031,0.941,0.3,1.206,2.275,-0.405,0
543065,0.021,0.957,0.298,0.641,2.656,-0.534,0
543064,0,0,0,0,0,0,1489
543072,0.03,0.951,0.295,0.275,3.015,-0.763,0
543082,0.026,0.96,0.29,-0.473,4.046,-0.137,0
543092,0.019,0.948,0.284,-0.824,4.55,0.611,0
543115,0.02,0.944,0.298,0.229,4.863,0.504,0
543114,0,0,0,0,0,0,1399
543122,0.022,0.94,0.299,-0.42,4.695,0.344,0
543132,0.014,0.939,0.3,-0.237,5.13,0.573,0
543142,0.015,0.934,0.297,0.595,4.74,0.328,0
543164,0,0,0,0,0,0,1168
543164,0.011,0.937,0.306,-1.137,2.221,1.153,0
543172,0.018,0.933,0.295,0.435,2.076,1.725,0
543182,0.015,0.932,0.3,3.031,2.42,1.824,0
543192,0.016,0.939,0.298,2.183,2.305,1.511,0
543214,0,0,0,0,0,0,989
543215,0.018,0.937,0.299,-1.534,2.565,-0.374,0
543222,0.023,0.936,0.301,-0.443,3.084,-0.71,0
543232,0.017,0.936,0.301,0.008,3.237,-1.809,0
543242,0.021,0.942,0.296,0.076,2.458,-1.527,0
543264,0,0,0,0,0,0,913
543264,0.026,0.949,0.301,2.42,2.13,0.183,0
543272,0.019,0.952,0.293,1.962,2.519,0.664,0
543282,0.022,0.942,0.292,0.916,2.71,1.298,0
543292,0.019,0.941,0.292,0.45,2.962,1.244,0
543314,0,0,0,0,0,0,846
543315,0.017,0.93,0.297,1.321,2.153,-0.053,0
543322,0.022,0.937,0.296,1.702,2.221,-0.405,0
543332,0.018,0.943,0.293,1.443,2.458,-0.481,0
543342,0.022,0.946,0.299,0.527,3.198,-0.611,0
543365,0.022,0.944,0.291,1.282,2.405,1.359,0
543364,0,0,0,0,0,0,779
543372,0.018,0.941,0.3,1.908,1.481,1.221,0
543382,0.021,0.936,0.289,2.504,1.313,1.687,0
543392,0.021,0.945,0.297,2.725,1.916,1.282,0
543414,0.02,0.944,0.296,0.687,3.55,-0.618,0
543414,0,0,0,0,0,0,707
543422,0.018,0.945,0.292,0.42,4.519,-0.802,0
543432,0.024,0.949,0.3,0.405,4.473,-0.672,0
543442,0.025,0.949,0.297,0.42,4.519,0.084,0
543464,0.012,0.946,0.29,0.962,3.29,2.115,0
543464,0,0,0,0,0,0,625
543472,0.02,0.941,0.294,1.588,2.718,2.427,0
543482,0.013,0.937,0.291,2.137,3.435,2.16,0
543492,0.017,0.939,0.295,1.947,3.015,2.084,0
543514,0.012,0.934,0.298,0.427,3.229,1.031,0
543514,0,0,0,0,0,0,570
543522,0.011,0.936,0.299,0.863,3.29,1.046,0
543532,0.004,0.928,0.303,1.336,3.389,0.374,0
543542,0.011,0.937,0.305,1.496,2.664,-0.168,0
543564,0.012,0.946,0.305,1.244,1.702,-0.557,0
543564,0,0,0,0,0,0,528
543572,0.015,0.948,0.306,1.191,1.573,-0.427,0
543582,0.018,0.949,0.305,1.771,1.229,0,0
543592,0.017,0.951,0.298,1.168,1.198,0.74,0
543614,0,0,0,0,0,0,461
543614,0.02,0.946,0.292,1.855,1.069,2.061,0
543622,0.021,0.948,0.296,2.13,1.084,2.603,0
543632,0.02,0.941,0.294,2.328,1.244,2.275,0
543642,0.021,0.934,0.296,1.122,1.878,1.771,0
543664,0.016,0.928,0.293,0.031,1.878,0.55,0
543664,0,0,0,0,0,0,421
543672,0.019,0.935,0.289,0.466,2.275,0.282,0
543682,0.017,0.937,0.286,1.26,2.702,0.015,0
543692,0.017,0.941,0.298,1.298,2.977,-0.13,0
543714,0.017,0.951,0.291,1.359,2.725,-0.779,0
543714,0,0,0,0,0,0,380
543722,0.016,0.949,0.295,2.122,2.382,-0.573,0
543732,0.013,0.952,0.293,1.947,2.328,0.275,0
543742,0.011,0.948,0.294,1.84,1.985,0.924,0
543764,0,0,0,0,0,0,329
543764,0.01,0.944,0.293,2.145,3.015,0.992,0
543772,0.009,0.938,0.292,1.084,2.687,0.992,0
543782,0.013,0.932,0.295,1.366,3.092,0.382,0
543792,0.012,0.939,0.29,2.267,2.634,-0.504,0
543815,0.016,0.945,0.289,0.336,3.122,-0.748,0
543814,0,0,0,0,0,0,299
543822,0.01,0.938,0.287,0.374,3.595,-0.313,0
543832,0.018,0.943,0.296,1.588,2.992,0.16,0
543842,0.012,0.947,0.293,2.275,2.687,0.885,0
543865,0.011,0.943,0.297,2.71,2.092,0.084,0
543864,0,0,0,0,0,0,268
543872,0.006,0.946,0.297,1.504,2.015,-0.603,0
543882,0.006,0.948,0.296,0.809,1.656,-0.855,0
543892,0.005,0.937,0.293,1.885,1.473,-0.267,0
543914,0.01,0.945,0.296,2.443,1.481,0.229,0
543914,0,0,0,0,0,0,241
543922,0.009,0.951,0.294,1.649,1.42,0.344,0
543932,0.017,0.947,0.296,0.916,1.626,0.122,0
543942,0.015,0.951,0.283,0.641,1.802,0.321,0
543964,0,0,0,0,0,0,231
543965,0.012,0.927,0.289,2.931,0.443,2.351,0
543972,0.011,0.924,0.294,4.603,0.023,1.947,0
543982,0.017,0.936,0.293,5.023,-0.115,0.733,0
543992,0.018,0.939,0.292,2.87,0.763,-1.191,0
544014,0.016,0.947,0.299,-0.107,3.252,-3.397,0
544014,0,0,0,0,0,0,221
544022,0.01,0.957,0.299,-0.931,2.817,-2.496,0
544032,0.021,0.956,0.303,-0.588,2.023,-0.885,0
544042,0.019,0.955,0.298,1.885,1.603,0.687,0
544064,0,0,0,0,0,0,208
544064,0.014,0.94,0.295,1.962,1.313,2.618,0
544072,0.01,0.936,0.291,1.496,1.42,2.344,0
544082,0.015,0.934,0.286,1.275,1.534,1.389,0
544092,0.016,0.938,0.292,0.641,1.618,0.443,0
544114,0.016,0.947,0.286,0.198,1.947,-1.809,0
544114,0,0,0,0,0,0,198
544122,0.02,0.948,0.292,0.481,2.076,-1.885,0
544132,0.013,0.953,0.288,-0.076,2.565,-1.412,0
544142,0.016,0.957,0.293,0.046,2.229,-0.725,0
544164,0,0,0,0,0,0,182
544165,0.01,0.951,0.289,0.595,1.313,1.802,0
544172,0.012,0.944,0.291,0.992,0.924,2.282,0
544182,0.01,0.946,0.29,2.061,0.908,2.58,0
544192,0.016,0.943,0.287,1.588,0.618,1.366,0
544215,0.012,0.941,0.285,-0.534,1.374,-0.092,0
544214,0,0,0,0,0,0,173
544222,0.009,0.937,0.282,-0.382,1.786,0.336,0
544232,0.012,0.933,0.287,-0.244,1.802,0.611,0
544242,0.009,0.938,0.287,0.527,1.313,1.206,0
544265,0.01,0.934,0.279,1.084,0.824,0.74,0
544264,0,0,0,0,0,0,177
544272,0.008,0.943,0.276,1.191,0.855,1,0
544282,0.018,0.948,0.276,1.099,1.573,0.214,0
544292,0.015,0.944,0.278,0.359,2.267,-0.221,0
544315,0.018,0.954,0.284,-0.542,3.519,-0.412,0
544314,0,0,0,0,0,0,177
544322,0.015,0.952,0.285,0.55,3.504,-0.458,0
544332,0.01,0.957,0.285,1.244,3.13,-0.313,0
544342,0.01,0.949,0.286,1.305,2.977,0.611,0
544364,0.014,0.94,0.279,1.779,2.679,1.855,0
544364,0,0,0,0,0,0,160
544372,0.011,0.943,0.286,1.954,2.656,1.931,0
544382,0.015,0.942,0.279,1.435,2.771,1.176,0
544392,0.005,0.939,0.282,-0.244,2.908,1.046,0
544414,0,0,0,0,0,0,146
544415,0.013,0.936,0.288,0.046,3.29,0.908,0
544422,0.003,0.933,0.29,0.702,2.511,0.656,0
544432,0.009,0.935,0.289,1.168,1.725,0.565,0
544442,0.011,0.935,0.292,1.855,1.145,0.45,0
544464,0.003,0.949,0.297,1.55,1.382,-0.275,0
544464,0,0,0,0,0,0,141
